Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Trained_on_Clean,Raw_Noisy,White_-10dB,MACRO AVG,0.07816711590296496,0.19701726844583986,0.11006450568135813,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,WEIGHTED AVG,0.11602891906189385,0.27102803738317754,0.1604305457216461,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-5dB,Anger (W),0.0,0.0,0.0,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,Boredom (L),0.0,0.0,0.0,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,Disgust (E),0.18181818181818182,0.2222222222222222,0.2,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,Anxiety/Fear (A),0.14130434782608695,0.9285714285714286,0.24528301886792453,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,Happiness (F),0.0,0.0,0.0,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,Sadness (T),0.0,0.0,0.0,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,Neutral (N),0.0,0.0,0.0,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,MACRO AVG,0.04616036137775269,0.16439909297052152,0.06361185983827493,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_-5dB,WEIGHTED AVG,0.03378153743858742,0.14018691588785046,0.048915535178980785,0.14018691588785046
Trained_on_Clean,Raw_Noisy,White_0dB,Anger (W),0.5,0.46153846153846156,0.48,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,Boredom (L),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,Disgust (E),0.125,1.0,0.2222222222222222,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,Anxiety/Fear (A),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,Happiness (F),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,Sadness (T),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,Neutral (N),0.0,0.0,0.0,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,MACRO AVG,0.08928571428571429,0.2087912087912088,0.10031746031746032,0.19626168224299065
Trained_on_Clean,Raw_Noisy,White_0dB,WEIGHTED AVG,0.13200934579439252,0.19626168224299065,0.13532710280373833,0.19626168224299065
